Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","426","Lesotho","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","320.4997","E","Estimated value",""
"GT","Emissions Totals","430","Liberia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","13940.2044","E","Estimated value",""
"GT","Emissions Totals","434","Libya","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","7377.7792","E","Estimated value",""
"GT","Emissions Totals","438","Liechtenstein","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","1.5481","E","Estimated value",""
"GT","Emissions Totals","440","Lithuania","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","15734.5396","E","Estimated value",""
"GT","Emissions Totals","442","Luxembourg","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","919.479","E","Estimated value",""
"GT","Emissions Totals","450","Madagascar","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","9554.3869","E","Estimated value",""
"GT","Emissions Totals","454","Malawi","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","8153.772","E","Estimated value",""
"GT","Emissions Totals","458","Malaysia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","92229.0851","E","Estimated value",""
"GT","Emissions Totals","462","Maldives","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","297.9326","E","Estimated value",""
"GT","Emissions Totals","466","Mali","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","787.1166","E","Estimated value",""
"GT","Emissions Totals","470","Malta","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","351.2894","E","Estimated value",""
"GT","Emissions Totals","584","Marshall Islands","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","41.4516","E","Estimated value",""
"GT","Emissions Totals","474","Martinique","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","27.0808","E","Estimated value",""
"GT","Emissions Totals","478","Mauritania","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","1501.8752","E","Estimated value",""
"GT","Emissions Totals","480","Mauritius","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","634.3357","E","Estimated value",""
"GT","Emissions Totals","175","Mayotte","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","25.4321","E","Estimated value",""
"GT","Emissions Totals","484","Mexico","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","73670.8141","E","Estimated value",""
"GT","Emissions Totals","583","Micronesia (Federated States of)","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","46.1002","E","Estimated value",""
"GT","Emissions Totals","492","Monaco","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0.5156","E","Estimated value",""
"GT","Emissions Totals","496","Mongolia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","24834.7488","E","Estimated value",""
"GT","Emissions Totals","499","Montenegro","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","287.6579","E","Estimated value",""
"GT","Emissions Totals","500","Montserrat","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0.1713","E","Estimated value",""
"GT","Emissions Totals","504","Morocco","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","18493.1679","E","Estimated value",""
"GT","Emissions Totals","508","Mozambique","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","53633.1436","E","Estimated value",""
"GT","Emissions Totals","104","Myanmar","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","107463.0134","E","Estimated value",""
"GT","Emissions Totals","516","Namibia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","12563.846","E","Estimated value",""
"GT","Emissions Totals","520","Nauru","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","11.3949","E","Estimated value",""
"GT","Emissions Totals","524","Nepal","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","4281.3268","E","Estimated value",""
"GT","Emissions Totals","528","Netherlands","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","39056.3924","E","Estimated value",""
"GT","Emissions Totals","530","Netherlands Antilles (former)","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","540","New Caledonia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","78.9006","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","11327.8803","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","21537.0673","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","1796.1947","E","Estimated value",""
"GT","Emissions Totals","566","Nigeria","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","63760.0254","E","Estimated value",""
"GT","Emissions Totals","570","Niue","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0.9407","E","Estimated value",""
"GT","Emissions Totals","574","Norfolk Island","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","807","North Macedonia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","739.7411","E","Estimated value",""
"GT","Emissions Totals","580","Northern Mariana Islands","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","909.5948","E","Estimated value",""
"GT","Emissions Totals","578","Norway","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","8674.7099","E","Estimated value",""
"GT","Emissions Totals","512","Oman","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","10455.9451","E","Estimated value",""
"GT","Emissions Totals","586","Pakistan","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","43669.7166","E","Estimated value",""
"GT","Emissions Totals","585","Palau","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","130.8689","E","Estimated value",""
"GT","Emissions Totals","275","Palestine","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","45.8684","E","Estimated value",""
"GT","Emissions Totals","591","Panama","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","6182.6032","E","Estimated value",""
"GT","Emissions Totals","598","Papua New Guinea","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","34571.5362","E","Estimated value",""
"GT","Emissions Totals","600","Paraguay","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","49632.4535","E","Estimated value",""
"GT","Emissions Totals","604","Peru","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","98548.6698","E","Estimated value",""
"GT","Emissions Totals","608","Philippines","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","14956.4169","E","Estimated value",""
"GT","Emissions Totals","612","Pitcairn","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","616","Poland","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","90328.1782","E","Estimated value",""
"GT","Emissions Totals","620","Portugal","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","6393.7549","E","Estimated value",""
"GT","Emissions Totals","630","Puerto Rico","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","110.6153","E","Estimated value",""
"GT","Emissions Totals","634","Qatar","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","9614.3969","E","Estimated value",""
"GT","Emissions Totals","410","Republic of Korea","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","63548.979","E","Estimated value",""
"GT","Emissions Totals","498","Republic of Moldova","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","1781.106","E","Estimated value",""
"GT","Emissions Totals","638","Réunion","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","80.4319","E","Estimated value",""
"GT","Emissions Totals","642","Romania","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","16638.9291","E","Estimated value",""
"GT","Emissions Totals","643","Russian Federation","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","376690.9146","E","Estimated value",""
"GT","Emissions Totals","646","Rwanda","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","1852.2591","E","Estimated value",""
"GT","Emissions Totals","654","Saint Helena, Ascension and Tristan da Cunha","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","3.5367","E","Estimated value",""
"GT","Emissions Totals","659","Saint Kitts and Nevis","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","5.8501","E","Estimated value",""
"GT","Emissions Totals","662","Saint Lucia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","76.8514","E","Estimated value",""
"GT","Emissions Totals","666","Saint Pierre and Miquelon","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","4.8851","E","Estimated value",""
"GT","Emissions Totals","670","Saint Vincent and the Grenadines","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","49.1702","E","Estimated value",""
"GT","Emissions Totals","882","Samoa","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","156.4933","E","Estimated value",""
"GT","Emissions Totals","674","San Marino","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0.0294","E","Estimated value",""
"GT","Emissions Totals","678","Sao Tome and Principe","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","231.1576","E","Estimated value",""
"GT","Emissions Totals","682","Saudi Arabia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","71606.1056","E","Estimated value",""
"GT","Emissions Totals","686","Senegal","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","5639.4167","E","Estimated value",""
"GT","Emissions Totals","688","Serbia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","12120.6141","E","Estimated value",""
"GT","Emissions Totals","690","Seychelles","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","117.9171","E","Estimated value",""
"GT","Emissions Totals","694","Sierra Leone","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","3674.101","E","Estimated value",""
"GT","Emissions Totals","702","Singapore","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","4438.669","E","Estimated value",""
"GT","Emissions Totals","703","Slovakia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","2321.6404","E","Estimated value",""
"GT","Emissions Totals","705","Slovenia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","3253.6342","E","Estimated value",""
"GT","Emissions Totals","090","Solomon Islands","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","275.4471","E","Estimated value",""
"GT","Emissions Totals","706","Somalia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","17457.0722","E","Estimated value",""
"GT","Emissions Totals","710","South Africa","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","67162.6667","E","Estimated value",""
"GT","Emissions Totals","728","South Sudan","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","9504.4705","E","Estimated value",""
"GT","Emissions Totals","724","Spain","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","33430.177","E","Estimated value",""
"GT","Emissions Totals","144","Sri Lanka","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","4907.5439","E","Estimated value",""
"GT","Emissions Totals","729","Sudan","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","25417.3746","E","Estimated value",""
"GT","Emissions Totals","740","Suriname","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","9767.2224","E","Estimated value",""
"GT","Emissions Totals","744","Svalbard and Jan Mayen Islands","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","752","Sweden","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","37417.4573","E","Estimated value",""
"GT","Emissions Totals","756","Switzerland","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","8066.1743","E","Estimated value",""
"GT","Emissions Totals","760","Syrian Arab Republic","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","4469.3998","E","Estimated value",""
"GT","Emissions Totals","762","Tajikistan","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","765.5608","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","51932.4793","E","Estimated value",""
"GT","Emissions Totals","626","Timor-Leste","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","538.0514","E","Estimated value",""
"GT","Emissions Totals","768","Togo","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","1687.7803","E","Estimated value",""
"GT","Emissions Totals","772","Tokelau","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","776","Tonga","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","28.8814","E","Estimated value",""
"GT","Emissions Totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","14222.009","E","Estimated value",""
"GT","Emissions Totals","788","Tunisia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","6142.0967","E","Estimated value",""
"GT","Emissions Totals","792","Türkiye","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","52968.5347","E","Estimated value",""
"GT","Emissions Totals","795","Turkmenistan","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","9450.4483","E","Estimated value",""
"GT","Emissions Totals","796","Turks and Caicos Islands","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","46.8377","E","Estimated value",""
"GT","Emissions Totals","798","Tuvalu","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","1.8757","E","Estimated value",""
"GT","Emissions Totals","800","Uganda","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","17347.5284","E","Estimated value",""
"GT","Emissions Totals","804","Ukraine","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","51694.3768","E","Estimated value",""
"GT","Emissions Totals","784","United Arab Emirates","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","22274.8288","E","Estimated value",""
"GT","Emissions Totals","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","63420.0952","E","Estimated value",""
"GT","Emissions Totals","834","United Republic of Tanzania","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","65413.2792","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","494972.233","E","Estimated value",""
"GT","Emissions Totals","850","United States Virgin Islands","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","20.8933","E","Estimated value",""
"GT","Emissions Totals","858","Uruguay","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","1697.1918","E","Estimated value",""
"GT","Emissions Totals","860","Uzbekistan","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","23746.0282","E","Estimated value",""
"GT","Emissions Totals","548","Vanuatu","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","38.9215","E","Estimated value",""
"GT","Emissions Totals","862","Venezuela (Bolivarian Republic of)","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","55662.1232","E","Estimated value",""
"GT","Emissions Totals","704","Viet Nam","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","21459.4697","E","Estimated value",""
"GT","Emissions Totals","876","Wallis and Futuna Islands","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0.8834","E","Estimated value",""
"GT","Emissions Totals","732","Western Sahara","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","1385.246","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","33979.5614","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7273","Emissions (CO2)","6518","Agrifood systems","2020","2020","3050","FAO TIER 1","kilotonnes","12420.0401","E","Estimated value",""
